device,t,w,h,p1,p25,p10
DeviceB,"21/05/01,13:42:55",0,W,12,21,13
DeviceB,"21/05/01,13:49:37",2,E,23,11,28
DeviceB,"21/05/01,13:56:19",9,W,29,8,116
DeviceB,"21/05/01,14:03:00",1,S,21,34,48
DeviceB,"21/05/01,14:11:04",1,NW,59,31,71
DeviceB,"21/05/01,14:17:46",4,E,27,0,11
DeviceB,"21/05/01,14:24:27",2,NW,93,30,15
DeviceB,"21/05/01,14:31:09",3,NW,16,11,44
DeviceB,"21/05/01,14:37:50",13,NW,6,49,68
DeviceB,"21/05/01,14:44:32",4,SW,18,93,22
DeviceB,"21/05/01,14:51:13",0,W,23,162,63
DeviceB,"21/05/01,14:57:55",2,S,18,19,25
DeviceB,"21/05/01,15:04:36",1,W,17,155,69
DeviceB,"21/05/01,15:11:18",4,SE,18,16,103
DeviceB,"21/05/01,15:17:59",3,E,26,23,0
DeviceB,"21/05/01,15:24:41",4,SE,49,41,53
DeviceB,"21/05/01,15:31:22",4,W,20,57,10
DeviceB,"21/05/01,15:38:03",1,W,44,13,53
DeviceB,"21/05/01,15:46:08",1,NW,32,6143,25
DeviceB,"21/05/01,15:52:49",0,SE,21,9,0
DeviceB,"21/05/01,15:59:30",3,W,0,74,6
DeviceB,"21/05/01,16:06:12",2,SW,28,0,29
DeviceB,"21/05/01,16:12:53",12,NE,61,12,42
DeviceB,"21/05/01,16:19:35",1,SW,60,17,34
DeviceB,"21/05/01,16:26:16",0,W,22,77,82
DeviceB,"21/05/01,16:32:58",0,W,17,37,32
DeviceB,"21/05/01,16:39:39",1,E,19,27,80
DeviceB,"21/05/01,16:46:21",6,SW,89,40,72
DeviceB,"21/05/01,16:53:02",4,E,16,35,45
DeviceB,"21/05/01,16:59:43",10,NW,52,17,19
DeviceB,"21/05/01,17:06:25",2,W,6,10,47
DeviceB,"21/05/01,17:13:06",12,W,14,54,22
DeviceB,"21/05/01,17:21:10",9,SE,10,39,37
DeviceB,"21/05/01,17:27:51",1,E,6,28,59
DeviceB,"21/05/01,17:34:33",2,SE,24,26,39
DeviceB,"21/05/01,17:41:14",1,S,6,29,12
DeviceB,"21/05/01,17:47:55",2,W,70,42,115
DeviceB,"21/05/01,17:54:37",0,NW,0,12,45
DeviceB,"21/05/01,18:01:18",3,W,22,46,44
DeviceB,"21/05/01,18:08:00",2,W,25,41,7
DeviceB,"21/05/01,18:14:41",2,NW,33,15,38
DeviceB,"21/05/01,18:21:22",2,SW,22,44,16
DeviceB,"21/05/01,18:28:04",6,W,11,32,15
DeviceB,"21/05/01,18:34:45",2,W,14,16,32
DeviceB,"21/05/01,18:41:27",2,W,78,18,28
DeviceB,"21/05/01,18:48:08",2,NE,6196,71,13
DeviceB,"21/05/01,18:56:12",2,W,35,40,92
DeviceB,"21/05/01,19:02:53",2,W,16,18,94
DeviceB,"21/05/01,19:09:35",2,E,37,91,24
DeviceB,"21/05/01,19:16:16",1,W,62,75,17
DeviceB,"21/05/01,19:22:57",1,W,38,45,5904
DeviceB,"21/05/01,19:29:39",0,E,22,9,57
DeviceB,"21/05/01,19:36:20",1,W,34,19,112
DeviceB,"21/05/01,19:43:01",0,NW,10,35,7
DeviceB,"21/05/01,19:49:43",2,W,46,53,54
DeviceB,"21/05/01,19:56:24",0,SW,10,59,55
DeviceB,"21/05/01,20:03:06",19,W,15,18,29
DeviceB,"21/05/01,20:09:47",3,W,64,15,33
DeviceB,"21/05/01,20:16:28",2,SW,43,36,97
DeviceB,"21/05/01,20:23:09",3,W,10,8,31
DeviceB,"21/05/01,20:31:13",0,W,26,30,0
DeviceB,"21/05/01,20:37:55",3,NW,26,28,73
DeviceB,"21/05/01,20:44:36",2,SE,22,86,25
DeviceB,"21/05/01,20:51:17",0,NW,23,23,8
DeviceB,"21/05/01,20:57:59",1,SW,16,40,70
DeviceB,"21/05/01,21:04:40",1,E,19,47,39
DeviceB,"21/05/01,21:11:21",1,NW,6,108,72
DeviceB,"21/05/01,21:18:03",1,E,27,4,73
DeviceB,"21/05/01,21:24:44",6,SE,14,19,21
DeviceB,"21/05/01,21:31:25",2,S,20,82,22
DeviceB,"21/05/01,21:38:06",0,NW,28,41,45
DeviceB,"21/05/01,21:44:48",0,N,0,43,0
DeviceB,"21/05/01,21:51:29",2,W,21,24,150
DeviceB,"21/05/01,21:58:10",7,NW,65,125,135
DeviceB,"21/05/01,22:06:14",1,W,25,88,9
DeviceB,"21/05/01,22:12:55",2,SW,29,27,50
DeviceB,"21/05/01,22:19:37",6,SE,36,39,46
DeviceB,"21/05/01,22:26:18",3,E,40,31,71
DeviceB,"21/05/01,22:32:59",2,W,21,8,24
DeviceB,"21/05/01,22:39:40",0,W,25,44,71
DeviceB,"21/05/01,22:46:21",0,S,24,13,30
DeviceB,"21/05/01,22:53:03",2,SW,47,29,115
DeviceB,"21/05/01,22:59:44",1,W,20,68,40
DeviceB,"21/05/01,23:06:25",1,W,36,46,99
DeviceB,"21/05/01,23:13:06",1,NW,36,18,22
DeviceB,"21/05/01,23:19:47",6,W,16,125,2
DeviceB,"21/05/01,23:26:29",7,W,3,7,19
DeviceB,"21/05/01,23:33:10",8,W,5,19,22
DeviceB,"21/05/01,23:41:14",3,N,21,21,21
DeviceB,"21/05/01,23:47:55",2,S,21,24,49
DeviceB,"21/05/01,23:54:36",2,S,6143,30,132
DeviceB,"21/05/02,00:01:17",2,SW,13,30,23
DeviceB,"21/05/02,00:07:59",4,W,29,27,9
DeviceB,"21/05/02,00:14:40",2,N,3,10,45
DeviceB,"21/05/02,00:21:21",2,W,71,21,61
DeviceB,"21/05/02,00:28:02",2,S,7,30,11
DeviceB,"21/05/02,00:34:44",3,SW,30,128,18
DeviceB,"21/05/02,00:41:25",2,W,16,17,13
DeviceB,"21/05/02,00:48:06",0,NW,6,51,51
DeviceB,"21/05/02,00:54:47",1,W,19,7,18
DeviceB,"21/05/02,01:01:29",4,W,46,38,60
DeviceB,"21/05/02,01:08:10",0,NE,144,40,246
DeviceB,"21/05/02,01:16:14",2,W,22,50,33
DeviceB,"21/05/02,01:22:55",1,W,28,40,123
DeviceB,"21/05/02,01:29:37",6,E,14,21,59
DeviceB,"21/05/02,01:36:18",4,SW,21,32,101
DeviceB,"21/05/02,01:43:00",12,NW,17,13,71
DeviceB,"21/05/02,01:49:41",0,E,44,23,25
DeviceB,"21/05/02,01:56:23",0,S,2,20,50
DeviceB,"21/05/02,02:03:04",0,W,0,14,51
DeviceB,"21/05/02,02:09:46",8,E,10,38,44
DeviceB,"21/05/02,02:16:28",16,NW,3,61,128
DeviceB,"21/05/02,02:23:09",4,NW,55,34,8
DeviceB,"21/05/02,02:29:51",2,E,29,12,28
DeviceB,"21/05/02,02:36:33",0,W,89,74,74
DeviceB,"21/05/02,02:43:15",2,W,32,22,29
DeviceB,"21/05/02,02:51:19",3,W,0,28,8
DeviceB,"21/05/02,02:58:01",1,W,19,33,21
DeviceB,"21/05/02,03:04:43",1,W,6377,44,14
DeviceB,"21/05/02,03:11:24",3,W,16,6,37
DeviceB,"21/05/02,03:18:06",0,W,18,69,43
DeviceB,"21/05/02,03:24:48",1,W,2,51,133
DeviceB,"21/05/02,03:31:30",2,E,8,17,9
DeviceB,"21/05/02,03:38:12",3,NW,35,11,27
DeviceB,"21/05/02,03:44:54",2,NW,23,18,57
DeviceB,"21/05/02,03:51:36",3,SW,100,114,33
DeviceB,"21/05/02,03:58:17",0,W,18,12,92
DeviceB,"21/05/02,04:04:59",4,W,90,35,53
DeviceB,"21/05/02,04:11:41",1,W,26,46,0
DeviceB,"21/05/02,04:18:23",1,SW,11,45,12
DeviceB,"21/05/02,04:26:28",0,NW,19,19,16
DeviceB,"21/05/02,04:33:09",1,SW,12,49,72
DeviceB,"21/05/02,04:39:51",0,E,103,23,149
DeviceB,"21/05/02,04:46:33",1,E,20,43,6173
DeviceB,"21/05/02,04:53:15",1,W,28,34,21
DeviceB,"21/05/02,04:59:57",4,W,21,49,39
DeviceB,"21/05/02,05:06:38",0,NW,26,18,73
DeviceB,"21/05/02,05:13:20",2,W,6353,0,40
DeviceB,"21/05/02,05:20:02",2,SW,11,36,7
DeviceB,"21/05/02,05:26:44",3,SE,6143,29,44
DeviceB,"21/05/02,05:33:26",2,SE,20,200,21
DeviceB,"21/05/02,05:40:08",4,W,77,61,78
DeviceB,"21/05/02,05:46:50",0,NW,9,113,23
DeviceB,"21/05/02,05:53:32",7,W,25,24,45
DeviceB,"21/05/02,06:01:36",2,SE,48,26,21
DeviceB,"21/05/02,06:08:18",2,SW,30,35,6345
DeviceB,"21/05/02,06:15:00",2,S,20,38,37
DeviceB,"21/05/02,06:21:42",2,S,105,53,46
DeviceB,"21/05/02,06:28:24",0,S,20,30,11
DeviceB,"21/05/02,06:35:06",3,E,6,17,53
DeviceB,"21/05/02,06:41:48",0,E,9,42,47
DeviceB,"21/05/02,06:48:30",0,NW,24,38,21
DeviceB,"21/05/02,06:55:12",1,NW,17,127,30
DeviceB,"21/05/02,07:01:54",2,W,0,30,267
DeviceB,"21/05/02,07:08:36",0,NW,7,6,13
DeviceB,"21/05/02,07:15:18",1,N,27,24,77
DeviceB,"21/05/02,07:22:00",0,W,33,43,11
DeviceB,"21/05/02,07:28:42",2,SW,28,30,55
DeviceB,"21/05/02,07:36:47",4,SW,63,64,63
DeviceB,"21/05/02,07:43:29",2,SW,23,15,49
DeviceB,"21/05/02,07:50:11",10,W,105,24,52
DeviceB,"21/05/02,07:56:53",3,W,10,46,35
DeviceB,"21/05/02,08:03:35",4,W,25,9,42
DeviceB,"21/05/02,08:10:17",1,W,39,32,50
DeviceB,"21/05/02,08:16:59",1,W,30,73,16
DeviceB,"21/05/02,08:23:41",1,W,12,27,16
DeviceB,"21/05/02,08:30:23",3,E,26,4,30
DeviceB,"21/05/02,08:37:05",1,W,30,53,36
DeviceB,"21/05/02,08:43:47",2,NW,12,55,51
DeviceB,"21/05/02,08:50:29",7,S,20,65,51
DeviceB,"21/05/02,08:57:11",1,W,29,46,15
DeviceB,"21/05/02,09:03:53",7,SW,9,16,0
DeviceB,"21/05/02,09:11:58",0,W,8,94,0
DeviceB,"21/05/02,09:18:40",1,NW,5883,19,55
DeviceB,"21/05/02,09:25:22",2,W,11,51,50
DeviceB,"21/05/02,09:32:04",4,SE,18,51,43
DeviceB,"21/05/02,09:38:46",1,W,12,25,16
DeviceB,"21/05/02,09:45:28",6,NW,20,38,35
DeviceB,"21/05/02,09:52:10",6,W,36,42,139
DeviceB,"21/05/02,09:58:52",0,NE,0,65,73
DeviceB,"21/05/02,10:05:34",2,S,22,20,12
DeviceB,"21/05/02,10:12:16",2,E,6181,18,39
DeviceB,"21/05/02,10:18:58",4,NE,9,34,21
DeviceB,"21/05/02,10:25:39",0,N,14,6,44
DeviceB,"21/05/02,10:32:21",2,W,27,12,21
DeviceB,"21/05/02,10:39:03",2,W,26,16,44
DeviceB,"21/05/02,10:47:08",0,E,36,85,35
DeviceB,"21/05/02,10:53:49",12,W,35,27,153
DeviceB,"21/05/02,11:00:31",1,SW,34,6,63
DeviceB,"21/05/02,11:07:13",0,W,8,20,46
DeviceB,"21/05/02,11:13:55",4,W,18,39,42
DeviceB,"21/05/02,11:20:36",1,NW,29,23,0
DeviceB,"21/05/02,11:27:18",0,W,3,34,36
DeviceB,"21/05/02,11:34:00",0,E,9,47,46
DeviceB,"21/05/02,11:40:41",1,W,19,103,30
DeviceB,"21/05/02,11:47:23",2,SW,38,37,69
DeviceB,"21/05/02,11:54:05",3,W,32,48,45
DeviceB,"21/05/02,12:00:46",1,SE,10,14,161
DeviceB,"21/05/02,12:07:28",0,SW,14,36,232
DeviceB,"21/05/02,12:14:09",4,W,6281,95,59
DeviceB,"21/05/02,12:22:14",3,SW,22,41,50
DeviceB,"21/05/02,12:28:55",0,NW,12,0,39
DeviceB,"21/05/02,12:35:37",1,N,97,180,36
DeviceB,"21/05/02,12:42:19",1,SW,42,10,12
DeviceB,"21/05/02,12:49:00",0,W,23,11,20
DeviceB,"21/05/02,12:55:42",1,N,11,38,29
DeviceB,"21/05/02,13:02:24",2,W,17,21,105
DeviceB,"21/05/02,13:09:05",6,SE,4,25,41
DeviceB,"21/05/02,13:15:47",1,W,25,8,27
DeviceB,"21/05/02,13:22:28",0,SE,22,29,179
DeviceB,"21/05/02,13:29:10",1,S,59,49,28
DeviceB,"21/05/02,13:35:51",6,SE,3,35,58
DeviceB,"21/05/02,13:42:33",0,SW,74,188,136
DeviceB,"21/05/02,13:49:14",0,NW,72,13,101
DeviceB,"21/05/02,13:57:19",1,SW,25,4,17
DeviceB,"21/05/02,14:04:00",2,S,20,23,16
DeviceB,"21/05/02,14:10:42",7,S,33,25,183
DeviceB,"21/05/02,14:17:23",1,SE,18,29,63
DeviceB,"21/05/02,14:24:05",1,NW,88,0,41
DeviceB,"21/05/02,14:30:46",3,W,24,73,30
DeviceB,"80/01/06,00:01:43",0,W,8,39,170
DeviceB,"80/01/06,00:08:24",8,W,40,23,69
DeviceB,"80/01/06,00:15:06",10,NW,34,69,109
DeviceB,"21/05/02,15:13:54",1,W,6098,28,47
DeviceB,"21/05/02,15:20:36",20,W,30,40,20
DeviceB,"21/05/02,15:27:17",2,W,26,53,6143
DeviceB,"21/05/02,15:33:59",0,NW,26,46,22
DeviceB,"21/05/02,15:40:40",3,SE,21,11,102
DeviceB,"21/05/02,15:47:22",0,SW,24,15,65
DeviceB,"21/05/02,15:54:03",2,W,53,29,103
DeviceB,"21/05/02,16:00:45",0,W,15,11,20
DeviceB,"21/05/02,16:07:26",2,W,26,14,15
DeviceB,"21/05/02,16:14:07",10,W,18,29,32
DeviceB,"21/05/02,16:20:49",1,W,20,16,11
DeviceB,"21/05/02,16:28:53",2,E,36,20,46
DeviceB,"21/05/02,16:35:34",9,W,12,8,55
DeviceB,"21/05/02,16:42:16",3,W,19,46,7
DeviceB,"21/05/02,16:48:57",2,W,81,12,27
DeviceB,"21/05/02,16:55:39",1,W,33,42,28
DeviceB,"21/05/02,17:02:20",1,W,18,23,46
DeviceB,"21/05/02,17:09:01",3,E,25,37,69
DeviceB,"21/05/02,17:15:43",6,NW,8,50,38
DeviceB,"21/05/02,17:22:24",3,SW,26,28,7
DeviceB,"21/05/02,17:29:06",2,E,81,109,20
DeviceB,"21/05/02,17:35:47",2,W,4,34,32
DeviceB,"21/05/02,17:42:28",0,W,19,236,22
DeviceB,"21/05/02,17:49:10",3,NW,3,7,61
DeviceB,"21/05/02,17:55:51",2,SW,67,108,274
DeviceB,"21/05/02,18:03:55",1,SE,22,31,41
DeviceB,"21/05/02,18:31:46",8,S,12,62,64
DeviceB,"21/05/02,18:38:21",2,W,18,33,55
DeviceB,"21/05/02,18:51:32",0,NW,4,19,26
DeviceB,"21/05/02,18:58:46",2,W,19,22,21
DeviceB,"21/05/02,19:05:21",0,SW,9,57,77
DeviceB,"21/05/02,19:18:32",7,NW,30,34,22
DeviceB,"21/05/02,19:25:46",0,W,24,28,21
DeviceB,"21/05/02,19:32:21",0,S,1,13,114
DeviceB,"21/05/02,19:38:56",1,W,22,22,46
DeviceB,"21/05/02,19:45:31",3,SW,95,21,168
DeviceB,"21/05/02,19:52:07",1,W,5,20,51
DeviceB,"21/05/02,19:58:42",0,W,28,49,18
DeviceB,"21/05/02,20:05:17",6,W,11,7,27
DeviceB,"21/05/02,20:11:52",7,SW,104,66,9
DeviceB,"21/05/02,20:18:28",4,W,43,29,34
DeviceB,"21/05/02,20:25:03",3,W,6,23,31
DeviceB,"21/05/02,20:31:38",0,N,27,48,25
DeviceB,"21/05/02,20:38:13",1,W,13,91,77
DeviceB,"21/05/02,20:44:48",9,W,25,5,6
DeviceB,"21/05/02,20:52:46",4,W,36,26,8
DeviceB,"21/05/02,20:59:21",3,E,23,48,7
DeviceB,"21/05/02,21:05:56",2,E,9,7,7
DeviceB,"21/05/02,21:12:31",3,SW,7,5,11
DeviceB,"21/05/02,21:19:07",4,SW,18,22,32
DeviceB,"21/05/02,21:25:42",2,W,18,17,58
DeviceB,"21/05/02,21:32:17",4,W,0,28,73
DeviceB,"21/05/02,21:38:52",1,SW,19,41,15
DeviceB,"21/05/02,21:45:27",4,W,25,33,23
DeviceB,"21/05/02,21:52:02",3,W,11,37,25
DeviceB,"21/05/02,21:58:38",1,S,37,41,14
DeviceB,"21/05/02,22:05:13",2,W,16,109,16
DeviceB,"21/05/02,22:11:48",6,SW,20,27,36
DeviceB,"21/05/02,22:18:23",1,S,25,31,24
DeviceB,"21/05/02,22:26:21",0,NW,29,28,24
DeviceB,"21/05/02,22:32:56",1,S,29,27,6143
DeviceB,"21/05/02,22:39:31",0,W,20,29,23
DeviceB,"21/05/02,22:46:06",0,W,60,44,17
DeviceB,"21/05/02,22:52:42",0,W,31,29,59
DeviceB,"21/05/02,22:59:17",2,SE,11,31,44
DeviceB,"21/05/02,23:05:52",4,W,26,56,24
DeviceB,"21/05/02,23:12:27",2,SE,27,15,68
DeviceB,"21/05/02,23:19:02",9,NW,9,71,56
DeviceB,"21/05/02,23:25:37",0,W,93,39,104
DeviceB,"21/05/02,23:32:12",1,S,8,21,93
DeviceB,"21/05/02,23:38:47",0,W,17,64,68
DeviceB,"21/05/02,23:45:23",4,W,30,7,32
DeviceB,"21/05/02,23:51:58",7,E,23,18,14
DeviceB,"21/05/02,23:59:56",9,W,21,103,8
DeviceB,"21/05/03,00:06:31",2,W,26,56,12
DeviceB,"21/05/03,00:13:06",1,W,16,35,39
DeviceB,"21/05/03,00:19:41",0,SE,21,6211,57
DeviceB,"21/05/03,00:26:16",2,W,16,37,54
DeviceB,"21/05/03,00:32:51",2,W,18,17,46
DeviceB,"21/05/03,00:39:27",1,W,92,34,61
DeviceB,"21/05/03,00:46:02",1,NW,22,26,85
DeviceB,"21/05/03,00:52:37",0,W,3,8,8
DeviceB,"21/05/03,00:59:12",1,E,5,26,0
DeviceB,"21/05/03,01:05:47",2,W,29,30,15
DeviceB,"21/05/03,01:12:23",0,N,28,82,42
DeviceB,"21/05/03,01:18:58",2,W,23,198,9
DeviceB,"21/05/03,01:25:33",0,E,29,28,57
DeviceB,"21/05/03,01:33:31",0,E,12,28,28
DeviceB,"21/05/03,01:40:06",1,W,11,5939,6
DeviceB,"21/05/03,01:46:42",2,W,20,85,151
DeviceB,"21/05/03,01:53:17",4,SE,32,40,164
DeviceB,"21/05/03,01:59:52",1,SE,76,0,59
DeviceB,"21/05/03,02:06:27",0,W,17,10,21
DeviceB,"21/05/03,02:13:03",0,W,21,16,177
DeviceB,"21/05/03,02:19:38",0,SW,52,27,12
DeviceB,"21/05/03,02:26:13",1,W,35,8,52
DeviceB,"21/05/03,02:32:48",2,NW,22,25,39
DeviceB,"21/05/03,02:39:24",0,E,22,29,48
DeviceB,"21/05/03,02:45:59",4,SW,19,42,111
DeviceB,"21/05/03,02:52:34",3,E,27,21,38
DeviceB,"21/05/03,02:59:10",0,W,3,48,138
DeviceB,"21/05/03,03:07:08",3,NW,22,51,69
DeviceB,"21/05/03,03:13:43",0,E,73,28,66
DeviceB,"21/05/03,03:20:18",6,W,21,80,38
DeviceB,"21/05/03,03:26:54",0,W,33,30,26
DeviceB,"21/05/03,03:33:29",1,W,23,43,48
DeviceB,"21/05/03,03:40:05",2,N,40,18,213
DeviceB,"21/05/03,03:46:41",4,NW,62,8,34
DeviceB,"21/05/03,03:53:16",2,W,21,215,17
DeviceB,"21/05/03,03:59:52",0,W,40,6,121
DeviceB,"21/05/03,04:06:28",1,SW,19,51,6083
DeviceB,"21/05/03,04:13:04",1,NW,20,9,6
DeviceB,"21/05/03,04:19:39",4,W,29,125,21
DeviceB,"21/05/03,04:26:15",6,SE,26,45,159
DeviceB,"21/05/03,04:32:51",1,E,3,9,133
DeviceB,"21/05/03,04:40:49",3,SW,27,25,56
DeviceB,"21/05/03,04:47:25",0,E,51,27,60
DeviceB,"21/05/03,04:54:01",2,E,21,6,54
DeviceB,"21/05/03,05:00:37",12,NW,37,41,12
DeviceB,"21/05/03,05:07:13",1,E,30,31,53
DeviceB,"21/05/03,05:13:49",4,NW,14,51,217
DeviceB,"21/05/03,05:20:24",7,W,67,78,16
DeviceB,"21/05/03,05:27:00",1,E,29,13,62
DeviceB,"21/05/03,05:33:36",3,NW,0,30,26
DeviceB,"21/05/03,05:40:12",0,SW,29,0,47
DeviceB,"21/05/03,05:46:48",7,W,19,44,53
DeviceB,"21/05/03,05:53:24",2,NW,32,45,25
DeviceB,"21/05/03,06:00:00",0,NW,60,47,18
DeviceB,"21/05/03,06:06:36",7,SW,31,26,67
DeviceB,"21/05/03,06:14:34",8,W,18,43,27
DeviceB,"21/05/03,06:21:10",1,S,17,6329,13
DeviceB,"21/05/03,06:27:46",6,W,6,8,62
DeviceB,"21/05/03,06:34:22",1,W,23,15,22
DeviceB,"21/05/03,06:40:58",1,S,56,34,153
DeviceB,"21/05/03,06:47:34",2,NW,12,31,175
DeviceB,"21/05/03,06:54:10",0,W,12,38,9
DeviceB,"21/05/03,07:00:46",2,NW,70,18,37
DeviceB,"21/05/03,07:07:22",0,NW,5,18,16
DeviceB,"21/05/03,07:13:58",6,W,33,25,11
DeviceB,"21/05/03,07:20:34",4,W,53,12,40
DeviceB,"21/05/03,07:27:10",0,W,67,44,47
DeviceB,"21/05/03,07:33:45",0,SW,29,37,62
DeviceB,"21/05/03,07:40:21",1,E,0,41,125
DeviceB,"21/05/03,07:48:20",4,S,29,32,42
DeviceB,"21/05/03,07:54:56",2,W,95,10,47
DeviceB,"21/05/03,08:01:32",7,E,60,37,79
DeviceB,"21/05/03,08:08:08",2,E,7,25,101
DeviceB,"21/05/03,08:14:44",6,SE,14,14,9
DeviceB,"21/05/03,08:21:20",2,W,10,32,6313
DeviceB,"21/05/03,08:27:56",1,W,33,32,31
DeviceB,"21/05/03,08:34:32",12,NW,71,96,57
DeviceB,"21/05/03,08:41:08",1,W,30,99,36
DeviceB,"21/05/03,08:47:44",1,W,25,21,63
DeviceB,"21/05/03,08:54:20",0,S,12,19,131
DeviceB,"21/05/03,09:00:56",1,SW,26,146,46
DeviceB,"21/05/03,09:07:32",4,W,25,27,6250
DeviceB,"21/05/03,09:14:08",1,NW,49,36,75
DeviceB,"21/05/03,09:22:07",2,SW,8,170,79
DeviceB,"21/05/03,09:28:42",2,NW,3,39,108
DeviceB,"21/05/03,09:35:18",2,W,0,159,34
DeviceB,"21/05/03,09:41:54",1,SE,20,88,48
DeviceB,"21/05/03,09:48:30",3,W,25,7,104
DeviceB,"21/05/03,09:55:06",2,W,16,17,30
DeviceB,"21/05/03,10:01:42",0,SW,21,19,90
DeviceB,"21/05/03,10:08:18",0,E,95,52,46
DeviceB,"21/05/03,10:14:54",0,W,14,37,30
DeviceB,"21/05/03,10:21:30",2,E,6,23,40
DeviceB,"21/05/03,10:28:06",0,E,106,191,75
DeviceB,"21/05/03,10:34:42",6,SW,97,31,12
DeviceB,"21/05/03,10:41:18",2,W,27,75,52
DeviceB,"21/05/03,10:47:54",0,NE,14,47,106
DeviceB,"21/05/03,10:55:52",4,W,15,6,10
DeviceB,"21/05/03,11:02:28",1,S,26,50,26
DeviceB,"21/05/03,11:09:04",2,W,10,11,53
DeviceB,"21/05/03,11:15:40",2,NW,15,39,13
DeviceB,"21/05/03,11:22:16",1,W,55,28,14
DeviceB,"21/05/03,11:28:52",1,NW,25,9,133
DeviceB,"21/05/03,11:35:27",1,W,13,18,49
DeviceB,"21/05/03,11:42:03",6,W,25,21,33
DeviceB,"21/05/03,11:48:39",3,SE,18,18,15
DeviceB,"21/05/03,11:55:15",2,W,20,11,15
DeviceB,"21/05/03,12:01:51",1,SW,18,49,37
DeviceB,"21/05/03,12:08:26",2,W,20,31,64
DeviceB,"21/05/03,12:15:02",13,W,20,173,39
DeviceB,"21/05/03,12:21:38",1,NW,55,48,9
DeviceB,"21/05/03,12:29:36",0,W,26,28,80
DeviceB,"21/05/03,12:36:12",1,E,0,0,44
DeviceB,"21/05/03,12:42:48",0,W,21,25,219
DeviceB,"21/05/03,12:49:23",0,W,14,25,139
DeviceB,"21/05/03,12:55:59",2,NE,52,50,51
DeviceB,"21/05/03,13:02:34",1,SW,30,20,105
DeviceB,"21/05/03,13:09:10",0,W,16,0,93
DeviceB,"21/05/03,13:15:45",0,NW,54,37,64
DeviceB,"21/05/03,13:22:21",7,N,30,90,29
DeviceB,"21/05/03,13:28:57",4,NW,13,103,56
DeviceB,"21/05/03,13:35:32",3,NW,0,19,56
DeviceB,"21/05/03,13:42:08",0,SW,21,54,87
DeviceB,"21/05/03,13:48:43",0,W,28,86,147
DeviceB,"21/05/03,13:55:19",3,NW,21,16,32
DeviceB,"21/05/03,14:27:11",0,SE,9,87,21
DeviceB,"21/05/03,14:33:53",1,W,45,40,56
DeviceB,"21/05/03,14:40:35",1,W,17,93,39
DeviceB,"21/05/03,14:47:16",7,W,11,28,95
DeviceB,"21/05/03,14:53:58",2,SE,6,19,6068
DeviceB,"21/05/03,15:07:21",2,NW,20,39,22
DeviceB,"80/01/06,00:01:43",0,W,110,7,19
DeviceB,"80/01/06,00:08:24",0,NE,97,81,44
DeviceB,"80/01/06,00:15:06",3,SE,16,14,228
DeviceB,"80/01/06,00:21:47",0,W,48,59,16
DeviceB,"80/01/06,00:29:04",1,E,34,19,24
DeviceB,"80/01/06,00:35:46",2,NE,21,73,205
DeviceB,"80/01/06,00:42:27",14,W,3,6305,0
DeviceB,"80/01/06,00:49:09",3,W,0,0,41
DeviceB,"80/01/06,00:55:50",0,W,95,46,29
DeviceB,"80/01/06,01:02:32",7,NW,32,0,205
DeviceB,"80/01/06,01:09:13",4,W,106,7,74
DeviceB,"80/01/06,01:15:55",3,SW,114,8,13
DeviceB,"80/01/06,01:22:36",2,W,20,43,28
DeviceB,"80/01/06,01:29:17",2,NW,5,10,26
DeviceB,"80/01/06,01:35:59",3,W,128,154,44
DeviceB,"80/01/06,01:42:40",0,W,54,21,111
DeviceB,"80/01/06,01:49:22",2,NW,13,98,16
DeviceB,"80/01/06,01:57:26",3,NW,30,37,44
DeviceB,"21/05/03,17:40:24",6,W,13,26,90
DeviceB,"21/05/03,17:47:06",3,NW,57,6361,20
DeviceB,"21/05/03,17:53:47",3,W,21,176,60
DeviceB,"21/05/03,18:00:28",3,W,16,15,62
DeviceB,"21/05/03,18:07:10",2,W,25,57,32
DeviceB,"21/05/03,18:13:51",22,E,40,11,32
DeviceB,"21/05/03,18:20:33",1,W,9,32,22
DeviceB,"21/05/03,18:27:14",2,E,11,146,28
DeviceB,"21/05/03,18:33:55",3,W,26,12,18
DeviceB,"21/05/03,18:40:37",3,W,90,52,32
DeviceB,"21/05/03,18:47:18",3,W,20,7,47
DeviceB,"21/05/03,18:54:00",4,N,20,177,117
DeviceB,"21/05/03,19:00:41",3,W,24,46,66
DeviceB,"21/05/03,19:08:45",0,W,39,11,43
DeviceB,"21/05/03,19:15:26",2,W,72,15,80
DeviceB,"21/05/03,19:22:08",2,E,20,11,29
DeviceB,"21/05/03,19:28:49",1,W,16,15,184
DeviceB,"21/05/03,19:35:31",2,W,14,80,16
DeviceB,"21/05/03,19:42:12",3,NW,0,17,15
DeviceB,"21/05/03,19:48:53",3,W,22,35,28
DeviceB,"21/05/03,19:55:35",10,W,25,19,0
DeviceB,"21/05/03,20:02:16",2,W,27,59,22
DeviceB,"21/05/03,20:08:57",0,W,8,25,56
DeviceB,"21/05/03,20:15:39",1,SW,16,30,118
DeviceB,"21/05/03,20:22:20",0,W,44,114,199
DeviceB,"21/05/03,20:29:01",1,W,95,14,22
DeviceB,"21/05/03,20:35:43",0,SW,21,22,13
DeviceB,"21/05/03,20:43:47",1,NW,69,68,51
DeviceB,"21/05/03,20:50:28",8,S,12,38,7
