device,t,w,h,p1,p25,p10
DeviceA,"21/05/13,22:23:10",12,SW,21,26,12
DeviceA,"21/05/13,22:29:51",1,S,17,29,10
DeviceA,"21/05/13,22:36:32",6,E,7,13,32
DeviceA,"21/05/13,22:43:13",1,W,3,32,21
DeviceA,"21/05/13,22:49:54",1,W,10,25,27
DeviceA,"21/05/13,22:56:35",2,E,19,8,27
DeviceA,"21/05/13,23:03:16",8,SW,20,22,47
DeviceA,"21/05/13,23:09:57",9,SW,6,22,23
DeviceA,"21/05/13,23:18:01",1,S,22,18,27
DeviceA,"21/05/13,23:24:42",0,E,6,10,36
DeviceA,"21/05/13,23:31:23",0,W,9,8,20
DeviceA,"21/05/13,23:38:04",2,W,14,40,8
DeviceA,"21/05/13,23:44:45",1,W,17,26,34
DeviceA,"21/05/13,23:51:26",3,S,26,39,21
DeviceA,"21/05/13,23:58:07",4,E,26,6,49
DeviceA,"21/05/14,00:04:49",0,SW,0,15,46
DeviceA,"21/05/14,00:11:30",3,W,23,22,34
DeviceA,"21/05/14,00:24:52",4,W,25,19,31
DeviceA,"21/05/14,00:52:59",1,W,14,17,11
DeviceA,"21/05/14,01:06:21",4,SW,25,25,32
DeviceA,"21/05/14,01:19:43",1,NW,21,32,37
DeviceA,"21/05/14,01:33:06",9,NW,13,28,23
DeviceA,"21/05/14,01:39:47",0,W,17,34,18
DeviceA,"21/05/14,01:46:28",6,E,10,26,45
DeviceA,"21/05/14,01:53:09",4,SW,7,24,15
DeviceA,"21/05/14,01:59:50",1,W,23,22,28
DeviceA,"21/05/14,02:06:32",1,W,9,28,24
DeviceA,"21/05/14,02:13:13",7,SE,9,24,36
DeviceA,"21/05/14,02:28:34",4,SE,25,36,8
DeviceA,"21/05/14,02:35:15",0,W,20,29,17
DeviceA,"21/05/14,02:41:56",7,E,12,9,0
DeviceA,"21/05/14,02:48:38",0,NW,18,31,31
DeviceA,"21/05/14,02:55:19",1,SE,0,34,16
DeviceA,"21/05/14,03:02:01",3,E,15,8,25
DeviceA,"21/05/14,03:08:42",0,SE,7,21,8
DeviceA,"21/05/14,03:15:24",2,W,5,0,42
DeviceA,"21/05/14,03:22:06",4,E,14,22,39
DeviceA,"21/05/14,03:28:47",7,SW,7,9,6
DeviceA,"21/05/14,03:35:29",3,SE,8,36,27
DeviceA,"21/05/14,03:42:10",4,W,27,30,3
DeviceA,"21/05/14,03:48:52",15,W,5,23,16
DeviceA,"21/05/14,03:55:34",8,E,7,0,49
DeviceA,"21/05/14,04:12:09",6,W,7,12,6
DeviceA,"21/05/14,04:19:26",13,W,2,10,18
DeviceA,"21/05/14,04:26:08",0,NW,17,32,48
DeviceA,"21/05/14,04:32:49",4,W,18,0,17
DeviceA,"21/05/14,04:39:31",1,W,26,10,19
DeviceA,"21/05/14,04:46:13",0,SW,21,37,10
DeviceA,"21/05/14,04:52:54",0,NW,25,15,47
DeviceA,"21/05/14,04:59:36",1,SW,18,26,7
DeviceA,"21/05/14,05:06:18",0,S,0,8,8
DeviceA,"21/05/14,05:13:00",10,NW,22,13,49
DeviceA,"21/05/14,05:19:41",3,SE,16,30,12
DeviceA,"21/05/14,05:26:23",0,SE,18,8,0
DeviceA,"21/05/14,05:33:05",4,W,10,14,18
DeviceA,"21/05/14,05:39:46",10,W,0,27,43
DeviceA,"21/05/14,05:47:51",2,W,20,13,15
DeviceA,"21/05/14,05:54:33",1,NW,12,10,22
DeviceA,"21/05/14,06:01:14",2,W,25,32,12
DeviceA,"21/05/14,06:07:56",1,E,17,10,42
DeviceA,"21/05/14,06:14:38",8,SW,13,27,37
DeviceA,"21/05/14,06:21:20",1,W,0,27,43
DeviceA,"21/05/14,06:28:02",4,W,4,15,25
DeviceA,"21/05/14,06:34:43",0,NW,24,24,49
DeviceA,"21/05/14,06:41:25",0,SW,27,9,23
DeviceA,"21/05/14,06:48:07",4,E,20,38,19
DeviceA,"21/05/14,06:54:49",0,SE,18,18,49
DeviceA,"21/05/14,07:01:31",2,SW,14,33,24
DeviceA,"21/05/14,07:08:12",2,E,15,34,7
DeviceA,"21/05/14,07:14:54",1,SW,22,13,30
DeviceA,"21/05/14,07:22:59",1,S,10,21,20
DeviceA,"21/05/14,07:29:41",3,E,14,39,46
DeviceA,"21/05/14,07:36:23",2,NW,27,9,40
DeviceA,"21/05/14,07:43:04",7,E,8,8,12
DeviceA,"21/05/14,07:49:46",2,W,21,37,16
DeviceA,"21/05/14,07:56:28",2,S,3,17,9
DeviceA,"21/05/14,08:03:10",4,W,18,24,12
DeviceA,"21/05/14,08:09:52",1,W,17,29,30
DeviceA,"21/05/14,08:16:34",0,W,20,37,18
DeviceA,"21/05/14,08:23:16",4,NW,14,27,10
DeviceA,"21/05/14,08:29:58",2,W,11,33,49
DeviceA,"21/05/14,08:36:40",4,W,21,32,28
DeviceA,"21/05/14,08:43:22",7,W,21,37,33
DeviceA,"21/05/14,08:50:04",4,E,0,16,45
DeviceA,"21/05/14,08:57:21",6,W,16,28,11
DeviceA,"21/05/14,09:04:03",1,SW,20,7,45
DeviceA,"21/05/14,09:10:45",4,SW,20,8,30
DeviceA,"21/05/14,09:17:27",0,SW,19,40,12
DeviceA,"21/05/14,09:24:09",1,SW,17,28,49
DeviceA,"21/05/14,09:30:51",1,SE,17,30,28
DeviceA,"21/05/14,09:37:33",2,W,18,40,22
DeviceA,"21/05/14,09:44:15",0,E,5,15,44
DeviceA,"21/05/14,09:50:57",2,SW,26,29,14
DeviceA,"21/05/14,09:57:39",0,NW,32,35,13
DeviceA,"21/05/14,10:04:20",2,SW,7,0,29
DeviceA,"21/05/14,10:11:02",0,SW,21,26,13
DeviceA,"21/05/14,10:17:44",2,NE,21,39,26
DeviceA,"21/05/14,10:25:49",4,SE,21,28,22
DeviceA,"21/05/14,10:32:31",1,NW,6,5,27
DeviceA,"21/05/14,10:32:31",1,E,24,8,40
DeviceA,"21/05/14,10:56:09",2,W,14,16,36
DeviceA,"21/05/14,11:02:51",4,E,28,21,32
DeviceA,"21/05/14,11:10:44",7,W,17,24,10
DeviceA,"21/05/14,11:17:26",6,E,19,32,22
DeviceA,"21/05/14,11:24:07",9,W,4,12,22
DeviceA,"21/05/14,11:30:49",2,S,14,8,39
DeviceA,"21/05/14,11:37:31",1,W,11,13,19
DeviceA,"21/05/14,11:44:13",2,W,28,29,18
DeviceA,"21/05/14,11:50:55",2,W,27,23,48
DeviceA,"21/05/14,11:57:36",1,SW,10,7,23
DeviceA,"21/05/14,12:04:18",8,NW,29,21,29
DeviceA,"21/05/14,12:11:00",1,SE,5,16,27
DeviceA,"21/05/14,12:17:42",2,W,27,10,42
DeviceA,"21/05/14,12:24:23",6,W,7,33,30
DeviceA,"21/05/14,12:31:05",7,E,20,36,31
DeviceA,"21/05/14,12:39:09",8,NW,19,34,20
DeviceA,"21/05/14,12:45:51",16,W,27,23,12
DeviceA,"21/05/14,12:52:33",1,E,14,39,26
DeviceA,"21/05/14,12:59:15",3,N,25,7,39
DeviceA,"21/05/14,13:05:56",1,SW,20,4,30
DeviceA,"21/05/14,13:12:38",2,E,19,13,13
DeviceA,"21/05/14,13:19:19",3,W,22,37,40
DeviceA,"21/05/14,13:26:01",1,NW,8,9,4
DeviceA,"21/05/14,13:32:43",21,W,13,23,41
DeviceA,"21/05/14,13:39:24",3,NW,9,37,42
DeviceA,"21/05/14,13:46:06",2,SW,22,28,27
DeviceA,"21/05/14,13:52:48",1,W,7,13,17
DeviceA,"21/05/14,13:59:29",1,N,25,11,24
DeviceA,"21/05/14,14:06:11",2,W,15,22,26
DeviceA,"21/05/14,14:14:15",3,SW,27,17,9
DeviceA,"21/05/14,14:20:56",1,E,9,29,28
DeviceA,"21/05/14,14:27:38",8,NW,18,37,25
DeviceA,"21/05/14,14:34:19",12,W,19,21,21
DeviceA,"21/05/14,14:41:01",0,SW,25,34,30
DeviceA,"21/05/14,14:47:42",6,SW,18,8,18
DeviceA,"21/05/14,14:54:24",1,W,20,26,35
DeviceA,"21/05/14,15:01:05",1,SW,20,35,8
DeviceA,"21/05/14,15:07:47",0,E,20,30,21
DeviceA,"21/05/14,15:14:28",2,E,24,26,21
DeviceA,"21/05/14,15:21:10",0,SW,14,14,15
DeviceA,"21/05/14,15:27:51",0,W,20,13,31
DeviceA,"21/05/14,15:34:33",0,E,4,29,45
DeviceA,"21/05/14,15:41:14",3,SW,16,28,11
DeviceA,"21/05/14,15:49:18",3,SW,19,15,22
DeviceA,"21/05/14,15:55:59",10,E,26,29,32
DeviceA,"21/05/14,16:02:41",2,W,7,29,28
DeviceA,"21/05/14,16:09:22",1,W,16,38,44
DeviceA,"21/05/14,16:16:04",1,NW,8,15,42
DeviceA,"21/05/14,16:22:45",1,W,16,16,9
DeviceA,"21/05/14,16:29:27",2,N,22,27,47
DeviceA,"21/05/14,16:36:08",2,SW,22,29,22
DeviceA,"21/05/14,16:42:49",1,E,13,26,10
DeviceA,"21/05/14,16:49:31",10,NW,21,38,20
DeviceA,"21/05/14,16:56:12",2,W,22,11,6
DeviceA,"21/05/14,17:02:54",0,W,9,26,46
DeviceA,"21/05/14,17:09:35",0,E,19,9,22
DeviceA,"21/05/14,17:16:16",1,NW,22,29,19
DeviceA,"21/05/14,17:24:20",1,E,24,22,24
DeviceA,"21/05/14,17:31:02",2,E,10,26,22
DeviceA,"21/05/14,17:37:43",7,W,6,0,6
DeviceA,"21/05/14,17:44:24",0,NW,7,38,45
DeviceA,"21/05/14,17:51:06",3,E,14,27,37
DeviceA,"21/05/14,17:57:47",8,NW,14,23,29
DeviceA,"21/05/14,18:04:28",21,S,21,24,40
DeviceA,"21/05/14,18:11:10",1,W,17,27,30
DeviceA,"21/05/14,18:17:51",3,SW,21,28,13
DeviceA,"21/05/14,18:24:32",1,W,21,17,34
DeviceA,"21/05/14,18:31:14",0,SW,22,25,30
DeviceA,"21/05/14,18:37:55",1,W,23,14,22
DeviceA,"21/05/14,18:44:36",6,SE,26,27,16
DeviceA,"21/05/14,18:51:17",1,N,17,38,40
DeviceA,"21/05/14,18:59:21",3,S,16,22,19
DeviceA,"21/05/14,19:06:03",0,S,14,29,28
DeviceA,"21/05/14,19:12:44",3,E,4,5,6
DeviceA,"21/05/14,19:19:25",4,E,27,28,37
DeviceA,"21/05/14,19:26:06",2,NW,11,39,9
DeviceA,"21/05/14,19:41:37",8,W,8,0,31
DeviceA,"21/05/14,19:48:18",8,SW,20,13,4
DeviceA,"21/05/14,19:55:00",2,W,21,20,20
DeviceA,"21/05/14,20:01:41",0,N,17,20,24
DeviceA,"21/05/14,20:08:22",4,NW,15,10,28
DeviceA,"21/05/14,20:15:03",1,NW,26,22,43
DeviceA,"21/05/14,20:21:45",6,SW,18,23,32
DeviceA,"21/05/14,20:28:26",1,W,26,39,32
DeviceA,"21/05/14,20:35:07",1,W,21,31,34
DeviceA,"21/05/14,20:41:48",2,SW,23,23,40
DeviceA,"21/05/14,20:48:30",1,SW,5,17,46
DeviceA,"21/05/14,20:55:11",13,W,5,26,0
DeviceA,"21/05/14,21:01:52",0,E,16,12,0
DeviceA,"21/05/14,21:09:56",12,NW,13,19,17
DeviceA,"21/05/14,21:16:37",6,E,26,23,20
DeviceA,"21/05/14,21:23:19",2,W,4,41,24
DeviceA,"21/05/14,21:30:00",3,SW,17,19,30
DeviceA,"21/05/14,21:36:41",2,NW,4,15,13
DeviceA,"21/05/14,21:43:22",1,W,26,32,35
DeviceA,"21/05/14,21:50:03",0,W,5,20,42
DeviceA,"21/05/14,21:56:45",2,W,13,4,13
DeviceA,"21/05/14,22:03:26",2,NE,8,20,0
DeviceA,"21/05/14,22:10:07",2,NW,31,13,11
DeviceA,"21/05/14,22:16:48",1,W,11,30,24
DeviceA,"21/05/14,22:23:30",2,W,5,9,26
DeviceA,"21/05/14,22:30:11",1,SE,28,29,13
DeviceA,"21/05/14,22:36:52",4,W,16,35,25
DeviceA,"21/05/14,22:44:56",3,E,26,17,18
DeviceA,"21/05/14,22:51:37",0,SE,25,33,30
DeviceA,"21/05/14,22:58:19",0,SE,0,35,10
DeviceA,"21/05/14,23:05:00",2,W,21,30,22
DeviceA,"21/05/14,23:11:41",0,W,0,19,37
DeviceA,"21/05/14,23:18:22",1,SE,20,6,14
DeviceA,"21/05/14,23:25:04",3,E,19,28,20
DeviceA,"21/05/14,23:31:45",3,W,7,24,11
DeviceA,"21/05/14,23:38:26",4,SW,18,42,29
DeviceA,"21/05/14,23:45:08",7,SW,20,31,9
DeviceA,"21/05/14,23:51:49",1,W,10,0,15
DeviceA,"21/05/14,23:58:30",9,NW,15,3,36
DeviceA,"21/05/15,00:05:11",4,W,4,23,30
DeviceA,"21/05/15,00:11:53",0,W,23,32,32
DeviceA,"21/05/15,00:19:57",1,W,18,12,35
DeviceA,"21/05/15,00:26:38",1,W,11,14,32
DeviceA,"21/05/15,00:33:19",2,SW,24,21,17
DeviceA,"21/05/15,00:40:00",3,W,19,17,28
DeviceA,"21/05/15,00:46:42",3,W,15,16,23
DeviceA,"21/05/15,00:53:23",9,NW,19,34,4
DeviceA,"21/05/15,01:00:04",3,W,22,33,19
DeviceA,"21/05/15,01:06:46",1,N,19,0,47
DeviceA,"21/05/15,01:13:27",3,SW,10,31,43
DeviceA,"21/05/15,01:20:08",4,W,13,31,11
DeviceA,"21/05/15,02:15:02",2,SW,12,28,46
DeviceA,"21/05/15,02:21:43",0,W,20,27,26
DeviceA,"21/05/15,02:28:25",7,NW,8,20,27
DeviceA,"21/05/15,02:35:06",2,W,17,3,10
DeviceA,"21/05/15,02:41:47",9,NE,27,16,8
DeviceA,"21/05/15,02:48:29",15,W,26,19,9
DeviceA,"21/05/15,02:55:10",1,NW,20,29,23
DeviceA,"21/05/15,03:01:51",2,NW,8,11,0
DeviceA,"21/05/15,03:08:33",0,S,17,10,33
DeviceA,"21/05/15,03:15:14",2,NW,20,12,13
DeviceA,"21/05/15,03:21:56",9,W,21,14,47
DeviceA,"21/05/15,03:30:00",2,SW,7,26,25
DeviceA,"21/05/15,03:36:41",3,SE,19,30,16
DeviceA,"21/05/15,03:43:22",7,SE,8,5,43
DeviceA,"21/05/15,03:50:04",3,SW,26,9,0
DeviceA,"21/05/15,03:56:46",4,NW,8,25,24
DeviceA,"21/05/15,04:03:27",2,W,7,19,21
DeviceA,"21/05/15,04:10:09",3,NW,16,26,29
DeviceA,"21/05/15,04:16:50",4,W,12,23,30
DeviceA,"21/05/15,04:23:32",15,W,18,8,19
DeviceA,"21/05/15,04:30:13",3,W,12,28,0
DeviceA,"21/05/15,04:36:55",2,W,12,15,49
DeviceA,"21/05/15,04:43:36",1,SE,8,38,35
DeviceA,"21/05/15,04:50:18",6,W,11,33,33
DeviceA,"21/05/15,04:56:59",3,SE,10,19,17
DeviceA,"21/05/15,05:05:04",3,W,4,23,10
DeviceA,"21/05/15,05:11:45",3,NW,26,32,44
DeviceA,"21/05/15,05:18:27",3,W,18,34,13
DeviceA,"21/05/15,05:25:09",1,W,24,15,20
DeviceA,"21/05/15,05:31:50",1,W,12,35,8
DeviceA,"21/05/15,05:38:32",1,N,16,15,0
DeviceA,"21/05/15,05:45:14",3,SE,17,11,17
DeviceA,"21/05/15,05:51:56",2,E,16,18,34
DeviceA,"21/05/15,05:58:37",1,NW,23,31,17
DeviceA,"21/05/15,06:05:19",4,W,19,7,12
DeviceA,"21/05/15,06:12:01",4,W,20,13,48
DeviceA,"21/05/15,06:18:43",2,E,19,12,0
DeviceA,"21/05/15,06:25:25",0,SW,19,13,49
DeviceA,"21/05/15,06:32:07",1,N,17,36,35
DeviceA,"21/05/15,06:40:12",0,NE,25,0,18
DeviceA,"21/05/15,06:46:54",12,SW,4,6,9
DeviceA,"21/05/15,06:53:36",1,S,18,22,24
DeviceA,"21/05/15,07:00:17",3,NW,19,13,46
DeviceA,"21/05/15,07:06:59",3,E,19,29,9
DeviceA,"21/05/15,07:13:41",4,SW,16,21,48
DeviceA,"21/05/15,07:20:24",1,W,17,27,9
DeviceA,"21/05/15,07:27:05",4,NW,20,38,37
DeviceA,"21/05/15,07:33:47",2,W,24,38,13
DeviceA,"21/05/15,07:40:29",1,E,11,0,7
DeviceA,"21/05/15,07:47:11",7,W,13,8,36
DeviceA,"21/05/15,07:53:53",0,NW,19,34,23
DeviceA,"21/05/15,08:00:35",0,W,4,4,20
DeviceA,"21/05/15,08:07:17",8,W,0,7,28
DeviceA,"21/05/15,08:15:22",2,SW,19,21,19
DeviceA,"21/05/15,08:22:04",2,NW,26,21,42
DeviceA,"21/05/15,08:28:46",3,S,30,16,14
DeviceA,"21/05/15,08:35:28",8,S,0,27,17
DeviceA,"21/05/15,08:42:10",0,SW,12,4,28
DeviceA,"21/05/15,08:48:52",4,SW,13,15,37
DeviceA,"21/05/15,08:55:34",1,W,29,18,13
DeviceA,"21/05/15,09:02:17",2,E,25,14,7
DeviceA,"21/05/15,09:08:59",2,W,4,0,43
DeviceA,"21/05/15,09:15:41",3,W,23,27,6
DeviceA,"21/05/15,09:22:23",6,SE,18,17,17
DeviceA,"21/05/15,09:29:05",14,E,15,12,31
DeviceA,"21/05/15,09:35:47",2,W,9,40,15
DeviceA,"21/05/15,09:42:29",0,W,13,9,23
DeviceA,"21/05/15,09:50:33",7,NW,7,17,32
DeviceA,"21/05/15,09:57:15",0,W,17,20,22
DeviceA,"21/05/15,10:03:57",4,W,4,21,49
DeviceA,"21/05/15,10:10:39",6,NW,23,31,34
DeviceA,"21/05/15,10:17:21",7,NW,19,18,49
DeviceA,"21/05/15,10:24:03",4,W,19,23,24
DeviceA,"21/05/15,10:30:45",6,W,11,17,35
DeviceA,"21/05/15,10:37:27",0,E,19,0,24
DeviceA,"21/05/15,10:44:08",2,SW,12,10,44
DeviceA,"21/05/15,10:50:50",3,SW,11,22,36
DeviceA,"21/05/15,10:57:32",4,W,17,14,19
DeviceA,"21/05/15,11:04:13",2,W,22,0,34
DeviceA,"21/05/15,11:10:55",2,SW,14,23,40
DeviceA,"21/05/15,11:17:37",2,W,5,0,21
DeviceA,"21/05/15,11:25:41",1,E,8,37,26
DeviceA,"21/05/15,11:32:23",0,W,0,13,31
DeviceA,"21/05/15,11:39:04",2,W,8,27,6
DeviceA,"21/05/15,11:45:46",1,E,24,21,47
DeviceA,"21/05/15,11:52:27",14,S,25,14,32
DeviceA,"21/05/15,11:59:09",2,SW,23,10,36
DeviceA,"21/05/15,12:05:51",4,NW,23,40,22
DeviceA,"21/05/15,12:12:32",0,W,19,22,23
DeviceA,"21/05/15,12:19:14",0,W,13,24,16
DeviceA,"21/05/15,12:25:55",1,W,25,29,39
DeviceA,"21/05/15,12:32:37",7,W,23,0,45
DeviceA,"21/05/15,12:39:18",1,E,17,23,9
DeviceA,"21/05/15,12:46:00",2,SW,19,10,0
DeviceA,"21/05/15,12:52:42",1,SW,7,4,41
DeviceA,"21/05/15,13:00:46",4,SW,1,21,48
DeviceA,"21/05/15,13:07:27",0,W,20,28,10
DeviceA,"21/05/15,13:14:09",2,NW,19,12,22
DeviceA,"21/05/15,13:20:50",2,W,8,17,17
DeviceA,"21/05/15,13:27:32",10,W,19,13,9
DeviceA,"21/05/15,13:34:13",1,E,22,7,29
DeviceA,"21/05/15,13:40:55",2,W,24,19,14
DeviceA,"21/05/15,13:47:36",6,W,9,16,49
DeviceA,"21/05/15,13:54:18",4,NW,22,21,46
DeviceA,"21/05/15,14:00:59",2,NW,20,16,37
DeviceA,"21/05/15,14:07:41",2,SW,5,27,9
DeviceA,"21/05/15,14:14:22",1,SW,12,26,6
DeviceA,"21/05/15,14:21:04",1,E,20,0,49
DeviceA,"21/05/15,14:27:45",1,NE,17,9,13
DeviceA,"21/05/15,14:35:49",1,W,20,38,40
DeviceA,"21/05/15,14:42:31",0,W,22,21,41
DeviceA,"21/05/15,14:49:12",7,W,17,10,26
DeviceA,"21/05/15,14:55:54",3,W,14,16,14
DeviceA,"21/05/15,15:02:35",1,NE,20,39,28
DeviceA,"21/05/15,15:09:16",0,W,9,8,48
DeviceA,"21/05/15,15:15:58",4,W,20,19,9
DeviceA,"21/05/15,15:22:39",2,W,21,14,30
DeviceA,"21/05/15,15:29:21",1,N,22,36,24
DeviceA,"21/05/15,15:36:02",18,E,16,13,35
DeviceA,"21/05/15,15:42:44",9,NE,11,6,6
DeviceA,"21/05/15,15:49:25",2,SW,22,0,47
DeviceA,"21/05/15,15:56:06",2,E,21,18,44
DeviceA,"21/05/15,16:02:48",3,NW,19,27,7
DeviceA,"21/05/15,16:10:52",7,W,17,6,14
DeviceA,"21/05/15,16:17:33",1,W,21,20,23
DeviceA,"21/05/15,16:24:15",1,NW,24,8,24
DeviceA,"21/05/15,16:30:56",2,W,15,33,33
DeviceA,"21/05/15,16:37:38",0,E,16,31,45
DeviceA,"21/05/15,16:44:19",1,N,25,22,39
DeviceA,"21/05/15,16:51:00",3,W,14,9,26
DeviceA,"21/05/15,16:57:42",1,W,4,7,20
DeviceA,"21/05/15,17:04:23",1,W,13,0,5
DeviceA,"21/05/15,17:11:05",1,N,10,34,45
DeviceA,"21/05/15,17:17:46",0,NW,24,41,37
DeviceA,"21/05/15,17:24:27",2,NW,19,13,21
DeviceA,"21/05/15,17:31:09",1,E,12,8,42
DeviceA,"21/05/15,17:37:50",1,SW,2,19,4
DeviceA,"21/05/15,17:45:54",0,W,6,25,46
DeviceA,"21/05/15,17:52:35",1,W,13,9,47
DeviceA,"21/05/15,17:59:17",0,W,14,37,20
DeviceA,"21/05/15,18:05:58",0,NE,16,17,13
DeviceA,"21/05/15,18:12:40",4,N,24,17,25
DeviceA,"21/05/15,18:19:21",0,W,29,25,10
DeviceA,"21/05/15,18:26:02",1,NW,18,33,0
DeviceA,"21/05/15,18:32:44",7,NW,6,20,23
DeviceA,"21/05/15,18:39:25",0,SW,16,2,46
DeviceA,"21/05/15,18:46:06",6,E,0,7,19
DeviceA,"21/05/15,18:52:48",1,E,19,26,30
DeviceA,"21/05/15,18:59:29",3,NW,26,9,15
DeviceA,"21/05/15,19:06:10",2,W,19,37,24
DeviceA,"21/05/15,19:12:52",0,W,21,22,18
DeviceA,"21/05/15,19:20:56",3,E,21,33,44
DeviceA,"21/05/15,19:27:37",3,W,21,3,23
DeviceA,"21/05/15,19:34:18",0,W,18,23,37
DeviceA,"21/05/15,19:41:00",1,W,22,18,31
DeviceA,"21/05/15,19:47:41",9,E,25,14,14
DeviceA,"21/05/15,19:54:22",2,W,27,35,47
DeviceA,"21/05/15,20:01:04",2,W,23,30,11
DeviceA,"21/05/15,20:07:45",2,W,6,31,26
DeviceA,"21/05/15,20:14:26",2,NW,8,29,43
DeviceA,"21/05/15,20:21:08",1,NW,30,32,10
DeviceA,"21/05/15,20:34:30",3,W,12,31,13
DeviceA,"21/05/15,20:41:47",2,SW,14,25,16
DeviceA,"21/05/15,20:48:28",6,W,20,10,48
DeviceA,"21/05/15,20:55:10",2,W,20,22,28
DeviceA,"21/05/15,21:01:51",0,NW,25,5,13
DeviceA,"21/05/15,21:08:32",0,SE,16,25,30
DeviceA,"21/05/15,21:15:13",1,W,11,15,39
DeviceA,"21/05/15,21:21:55",2,W,7,35,15
DeviceA,"21/05/15,21:28:36",0,W,18,24,16
DeviceA,"21/05/15,21:35:17",1,W,24,24,38
DeviceA,"21/05/15,21:41:59",3,S,0,8,9
DeviceA,"21/05/15,21:48:40",0,W,28,13,30
DeviceA,"21/05/15,21:55:21",1,NW,15,30,13
DeviceA,"21/05/15,22:02:03",3,NW,24,16,43
DeviceA,"21/05/15,22:10:07",0,W,26,26,12
DeviceA,"21/05/15,22:16:48",19,W,10,7,32
DeviceA,"21/05/15,22:23:29",21,SW,25,27,27
DeviceA,"21/05/15,22:30:10",1,W,12,31,23
DeviceA,"21/05/15,22:36:52",1,W,12,19,26
DeviceA,"21/05/15,22:43:33",0,E,17,36,20
DeviceA,"21/05/15,22:50:14",4,SE,17,29,21
DeviceA,"21/05/15,22:56:55",6,NW,22,36,36
DeviceA,"21/05/15,23:03:37",2,W,10,21,29
DeviceA,"21/05/15,23:10:18",3,SW,25,5,25
DeviceA,"21/05/15,23:16:59",0,E,24,17,14
DeviceA,"21/05/15,23:23:41",2,E,24,14,27
DeviceA,"21/05/15,23:30:22",0,E,6,25,42
DeviceA,"21/05/15,23:37:03",3,W,24,21,16
DeviceA,"21/05/15,23:45:07",1,E,15,20,46
DeviceA,"21/05/15,23:51:48",0,W,28,34,36
DeviceA,"21/05/15,23:58:30",3,NW,10,17,29
DeviceA,"21/05/16,00:05:11",6,E,22,23,22
DeviceA,"21/05/16,00:11:52",9,W,21,7,46
DeviceA,"21/05/16,00:18:33",4,SE,0,37,0
DeviceA,"21/05/16,00:25:15",1,W,14,14,45
DeviceA,"21/05/16,00:31:56",2,W,10,29,23
DeviceA,"21/05/16,00:38:37",3,E,11,33,8
DeviceA,"21/05/16,00:45:18",2,E,8,22,31
DeviceA,"21/05/16,00:52:00",0,NE,20,10,40
DeviceA,"21/05/16,00:58:41",1,W,8,28,19
DeviceA,"21/05/16,01:05:22",6,W,18,29,16
DeviceA,"21/05/16,01:12:04",0,NE,17,5,10
DeviceA,"21/05/16,01:20:08",2,W,22,22,12
DeviceA,"21/05/16,01:26:49",2,W,23,28,45
DeviceA,"21/05/16,01:33:31",0,SW,18,27,26
DeviceA,"21/05/16,01:40:12",4,E,10,21,48
DeviceA,"21/05/16,01:46:54",1,W,23,3,19
DeviceA,"21/05/16,01:53:36",4,NW,16,11,45
DeviceA,"21/05/16,02:00:17",6,NE,18,8,19
DeviceA,"21/05/16,02:06:59",1,S,4,19,23
DeviceA,"21/05/16,02:13:41",3,W,24,12,25
DeviceA,"21/05/16,02:20:23",4,SW,20,11,27
DeviceA,"21/05/16,02:27:04",2,W,17,9,18
DeviceA,"21/05/16,02:41:04",6,NE,9,12,45
DeviceA,"21/05/16,02:47:45",7,W,28,18,37
DeviceA,"21/05/16,02:54:27",6,E,21,16,39
DeviceA,"21/05/16,03:01:09",7,NW,24,30,0
DeviceA,"21/05/16,03:07:51",0,S,19,33,19
DeviceA,"21/05/16,03:14:33",2,E,19,39,33
DeviceA,"21/05/16,03:21:15",8,W,17,28,25
DeviceA,"21/05/16,03:27:57",6,W,23,9,30
DeviceA,"21/05/16,03:34:39",2,W,4,0,25
DeviceA,"21/05/16,03:41:21",0,E,19,9,30
DeviceA,"21/05/16,03:48:03",1,W,0,19,7
DeviceA,"21/05/16,03:54:45",1,N,8,9,46
DeviceA,"21/05/16,04:01:27",16,W,3,20,44
DeviceA,"21/05/16,04:09:31",6,W,8,28,35
DeviceA,"21/05/16,04:16:13",1,E,17,33,18
DeviceA,"21/05/16,04:22:55",3,E,8,26,28
DeviceA,"21/05/16,04:29:37",1,W,17,16,22
DeviceA,"21/05/16,04:36:19",9,NW,28,19,34
DeviceA,"21/05/16,04:43:01",3,NW,13,12,42
DeviceA,"21/05/16,04:49:43",0,W,19,34,38
DeviceA,"21/05/16,04:56:25",3,E,24,28,23
DeviceA,"21/05/16,05:03:07",7,E,15,15,32
DeviceA,"21/05/16,05:09:49",2,NW,17,34,9
DeviceA,"21/05/16,05:16:31",2,N,7,26,19
DeviceA,"21/05/16,05:23:13",2,NW,19,31,28
DeviceA,"21/05/16,05:29:55",2,SW,15,31,6
DeviceA,"21/05/16,05:36:38",3,W,23,8,23
DeviceA,"21/05/16,05:44:42",1,W,14,25,27
DeviceA,"21/05/16,05:51:24",25,S,26,16,13
DeviceA,"21/05/16,05:58:07",2,W,26,26,18
DeviceA,"21/05/16,06:04:49",0,SW,16,14,42
DeviceA,"21/05/16,06:11:31",1,E,30,27,15
DeviceA,"21/05/16,06:18:13",0,SW,5,0,16
DeviceA,"21/05/16,06:24:55",2,NW,21,0,12
DeviceA,"21/05/16,06:31:37",1,W,22,20,10
